agentId;time;posX;posZ;speed;localDensity
44;1,1800;-1,0489;1,3375;1,1600;5,0930
41;1,1800;-1,5156;0,6227;1,0643;5,0930
40;1,1800;-2,4230;-0,5276;0,1878;5,0930
38;1,1800;0,3498;-0,9081;0,5983;5,0930
36;1,1800;1,6019;-0,8607;0,3689;5,0930
35;1,1800;0,1477;0,2374;1,3684;5,0930
34;1,1800;-0,9892;-0,2274;1,1442;5,0930
31;1,1800;-0,4898;0,2146;1,3398;5,0930
30;1,1800;-0,4597;-0,7724;0,1843;5,0930
28;1,1800;-2,0633;1,1366;1,1324;5,0930
24;1,1800;0,3058;-0,4922;0,0906;5,0930
23;1,1800;0,6091;0,6320;1,1949;5,0930
21;1,1800;-2,4032;-0,1011;1,1490;5,0930
20;1,1800;1,7865;-0,1188;1,2198;5,0930
19;1,1800;1,0687;1,6284;1,0262;5,0930
17;1,1800;1,2673;0,8519;1,0025;5,0930
16;1,1800;0,7352;-0,8533;0,8732;5,0930
15;1,1800;0,1757;1,0295;1,1214;5,0930
12;1,1800;1,3887;-0,4726;0,4260;5,0930
6;1,1800;-1,5606;1,2179;1,1094;5,0930
5;1,1800;-0,9419;0,5466;0,9351;5,0930
4;1,1800;-0,5174;-0,3575;0,7844;5,0930
3;1,1800;-1,9973;-0,8684;0,6790;5,0930
93;1,3000;-1,2550;-0,5195;0,4379;5,0930
92;1,3000;1,9304;-0,5325;0,4864;5,0930
89;1,3000;1,5756;0,2163;1,1231;5,0930
86;1,3000;1,6660;1,3982;1,1357;5,0930
84;1,3000;-0,0354;1,5207;1,2260;5,0930
83;1,3000;-1,4347;-0,9180;0,4846;5,0930
82;1,3000;-2,5733;0,9251;1,4649;5,0930
80;1,3000;0,7189;0,9978;1,2692;5,0930
78;1,3000;2,1636;-0,8703;0,1666;5,0930
77;1,3000;-0,0610;-0,3549;0,9872;5,0930
76;1,3000;-2,4253;0,3723;1,3759;5,0930
75;1,3000;2,2122;0,4107;1,0578;5,0930
74;1,3000;-2,7566;1,5832;1,0044;5,0930
73;1,3000;-1,9132;0,1197;1,3573;5,0930
72;1,3000;-0,1486;0,4729;1,4721;5,0930
71;1,3000;-0,9195;-0,8880;0,5925;5,0930
70;1,3000;-0,5570;0,8758;1,3025;5,0930
68;1,3000;-1,4808;-0,1535;0,9832;5,0930
66;1,3000;-2,6508;-0,8531;0,6750;5,0930
60;1,3000;0,6111;-0,1534;1,2777;5,0930
53;1,3000;-1,7166;-0,5291;0,4456;5,0930
52;1,3000;1,0535;0,2234;0,9568;5,0930
51;1,3000;1,8072;0,7631;1,3544;5,0930
50;1,3000;0,8310;-0,5235;0,9962;5,0930
48;1,3000;1,1397;-0,8214;0,3569;5,0930
45;1,3000;-0,6073;1,4820;1,2236;5,0930
44;1,3000;-1,0151;1,1985;1,1924;5,0930
41;1,3000;-1,4573;0,5063;1,0846;5,0930
40;1,3000;-2,3606;-0,6058;0,8342;5,0930
39;1,3000;-1,6161;1,6148;0,6875;5,0930
38;1,3000;0,2545;-0,9026;0,7956;5,0930
36;1,3000;1,6264;-0,8267;0,3497;5,0930
35;1,3000;0,1322;0,0732;1,3745;5,0930
34;1,3000;-0,9384;-0,3243;0,9115;5,0930
32;1,3000;-2,1641;1,6782;0,7420;5,0930
31;1,3000;-0,4951;0,0485;1,3844;5,0930
30;1,3000;-0,4123;-0,8418;0,7003;5,0930
28;1,3000;-2,0296;1,0026;1,1514;5,0930
24;1,3000;0,3278;-0,5087;0,2287;5,0930
23;1,3000;0,5808;0,4891;1,2143;5,0930
21;1,3000;-2,3576;-0,1851;0,7963;5,0930
20;1,3000;1,7306;-0,1833;0,7108;5,0930
19;1,3000;1,0431;1,4646;1,3815;5,0930
17;1,3000;1,2589;0,7348;0,9786;5,0930
16;1,3000;0,7152;-0,9095;0,4970;5,0930
15;1,3000;0,1599;0,9031;1,0617;5,0930
12;1,3000;1,3874;-0,4442;0,2376;5,0930
6;1,3000;-1,5306;1,0882;1,1092;5,0930
5;1,3000;-0,9066;0,4370;0,9598;5,0930
4;1,3000;-0,5315;-0,4082;0,4388;5,0930
3;1,3000;-1,9782;-0,8800;0,1867;5,0930
93;1,4200;-1,2118;-0,5801;0,6200;5,0930
92;1,4200;1,9560;-0,5712;0,3868;5,0930
91;1,4200;2,3579;-0,1265;0,7756;5,0930
89;1,4200;1,5228;0,1294;0,8472;5,0930
86;1,4200;1,6471;1,2582;1,1771;5,0930
84;1,4200;-0,0246;1,3732;1,2319;5,0930
83;1,4200;-1,4111;-0,8854;0,3357;5,0930
82;1,4200;-2,5083;0,7564;1,5065;5,0930
80;1,4200;0,6700;0,8525;1,2771;5,0930
78;1,4200;2,1954;-0,8478;0,3243;5,0930
77;1,4200;-0,1340;-0,4790;1,2004;5,0930
76;1,4200;-2,3789;0,2187;1,3370;5,0930
75;1,4200;2,1935;0,2841;1,0664;5,0930
74;1,4200;-2,6967;1,4183;1,4619;5,0930
73;1,4200;-1,8465;-0,0048;1,1775;5,0930
72;1,4200;-0,1234;0,3072;1,3976;5,0930
71;1,4200;-0,8557;-0,8561;0,5942;5,0930
70;1,4200;-0,5317;0,7195;1,3195;5,0930
68;1,4200;-1,4335;-0,1946;0,5217;5,0930
66;1,4200;-2,6003;-0,8922;0,5328;5,0930
60;1,4200;0,6255;-0,2458;0,7795;5,0930
53;1,4200;-1,7119;-0,5142;0,1299;5,0930
52;1,4200;1,0172;0,1145;0,9568;5,0930
51;1,4200;1,7571;0,6159;1,2956;5,0930
50;1,4200;0,8623;-0,5884;0,6003;5,0930
48;1,4200;1,1578;-0,8792;0,5049;5,0930
45;1,4200;-0,5972;1,3433;1,1590;5,0930
44;1,4200;-0,9945;1,0496;1,2524;5,0930
41;1,4200;-1,4077;0,3843;1,0972;5,0930
40;1,4200;-2,2436;-0,6802;1,1547;5,0930
39;1,4200;-1,5580;1,4820;1,2078;5,0930
38;1,4200;0,0910;-0,8927;1,3651;5,0930
36;1,4200;1,6258;-0,8432;0,1373;5,0930
35;1,4200;0,1313;-0,0879;1,3430;5,0930
34;1,4200;-0,8674;-0,3593;0,6597;5,0930
32;1,4200;-2,1362;1,5606;1,0072;5,0930
31;1,4200;-0,4938;-0,0788;1,0608;5,0930
30;1,4200;-0,3442;-0,9050;0,7743;5,0930
28;1,4200;-2,0021;0,8649;1,1699;5,0930
24;1,4200;0,3614;-0,5368;0,3654;5,0930
23;1,4200;0,5490;0,3441;1,2368;5,0930
21;1,4200;-2,3142;-0,2319;0,5326;5,0930
20;1,4200;1,7064;-0,2085;0,2917;5,0930
19;1,4200;1,0180;1,2986;1,3994;5,0930
17;1,4200;1,2398;0,6223;0,9505;5,0930
16;1,4200;0,6648;-0,9077;0,4199;5,0930
